Timestamp,Vibration
2024-07-28 09:00:00,1.9634250169646124
2024-07-28 09:00:01,0.2757696913146765
2024-07-28 09:00:02,0.0075155454567398805
2024-07-28 09:00:03,1.1478628591196574
2024-07-28 09:00:04,-0.4008004392125469
2024-07-28 09:00:05,0.03963060601543211
2024-07-28 09:00:06,-0.3153551412334846
2024-07-28 09:00:07,0.33256030988427976
2024-07-28 09:00:08,0.25183509079295796
2024-07-28 09:00:09,-0.2519803877248916
2024-07-28 09:00:10,0.4238876766484414
2024-07-28 09:00:11,-0.1984257864356832
2024-07-28 09:00:12,0.7988226268535386
2024-07-28 09:00:13,0.549887422115148
2024-07-28 09:00:14,-1.7098747915222305
2024-07-28 09:00:15,-1.3423562790203114
2024-07-28 09:00:16,1.6881820604869386
2024-07-28 09:00:17,0.4909968137764722
2024-07-28 09:00:18,-0.921603658200835
2024-07-28 09:00:19,-1.6134204899644158
2024-07-28 09:00:20,-1.379416820069316
2024-07-28 09:00:21,-0.5685168781224372
2024-07-28 09:00:22,0.9234143855304427
2024-07-28 09:00:23,0.2551153563985745
2024-07-28 09:00:24,-0.16164939144269092
2024-07-28 09:00:25,0.770769708316224
2024-07-28 09:00:26,0.11292463092442051
2024-07-28 09:00:27,0.727768678440413
2024-07-28 09:00:28,-0.4996436115139817
2024-07-28 09:00:29,-0.22279669415325953
2024-07-28 09:00:30,1.8085763659815912
2024-07-28 09:00:31,-0.04374630872829033
2024-07-28 09:00:32,-0.42374527088844016
2024-07-28 09:00:33,0.4123985250919502
2024-07-28 09:00:34,-1.0034296314368758
2024-07-28 09:00:35,-1.4077534054388408
2024-07-28 09:00:36,-1.1028792277140882
2024-07-28 09:00:37,-0.8484999440191058
2024-07-28 09:00:38,0.5763879259456235
2024-07-28 09:00:39,-1.2308102632823896
2024-07-28 09:00:40,0.8821019486856978
2024-07-28 09:00:41,3.4699446145157298
2024-07-28 09:00:42,0.4555313142464047
2024-07-28 09:00:43,0.14151092545263377
2024-07-28 09:00:44,-0.5059012640718701
2024-07-28 09:00:45,-1.5273800176449355
2024-07-28 09:00:46,0.8281923226541739
2024-07-28 09:00:47,0.45545100431297836
2024-07-28 09:00:48,-0.5466649285142327
2024-07-28 09:00:49,-0.6968443160742289
2024-07-28 09:00:50,0.034732713718095554
2024-07-28 09:00:51,0.335384949424197
2024-07-28 09:00:52,-0.9977691543143917
2024-07-28 09:00:53,-0.8790701209935421
2024-07-28 09:00:54,-0.41550039863268756
2024-07-28 09:00:55,0.06430018653146075
2024-07-28 09:00:56,-0.7184007227345159
2024-07-28 09:00:57,0.4524090879219219
2024-07-28 09:00:58,0.19540681554746253
2024-07-28 09:00:59,0.2689805317233318
2024-07-28 09:01:00,1.1868131861013627
2024-07-28 09:01:01,0.1930158355469783
2024-07-28 09:01:02,-0.7987734408660352
2024-07-28 09:01:03,-1.0142724226557052
2024-07-28 09:01:04,-1.8859719101321706
2024-07-28 09:01:05,-2.73978785225494
2024-07-28 09:01:06,-0.5796550365112987
2024-07-28 09:01:07,1.2927486698747417
2024-07-28 09:01:08,0.8278186558566106
2024-07-28 09:01:09,-0.32709381093845047
2024-07-28 09:01:10,0.19548757503658237
2024-07-28 09:01:11,-0.5753111433501511
2024-07-28 09:01:12,-0.9144287809383287
2024-07-28 09:01:13,-0.781959602812819
2024-07-28 09:01:14,1.330217389919043
2024-07-28 09:01:15,1.8134367671083522
2024-07-28 09:01:16,2.283745138859587
2024-07-28 09:01:17,1.6720272885895193
2024-07-28 09:01:18,-0.08563738628172324
2024-07-28 09:01:19,0.14534502632495758
2024-07-28 09:01:20,-0.9464938280827595
2024-07-28 09:01:21,-1.5746126541872612
2024-07-28 09:01:22,-0.6316716631850433
2024-07-28 09:01:23,-0.44447206894558755
2024-07-28 09:01:24,0.13536650324761673
2024-07-28 09:01:25,0.3257562686715084
2024-07-28 09:01:26,1.2439556337213202
2024-07-28 09:01:27,0.8997530326029343
2024-07-28 09:01:28,-0.4851974396568437
2024-07-28 09:01:29,1.1320992313288631
2024-07-28 09:01:30,0.8351604384413713
2024-07-28 09:01:31,1.6683879496576028
2024-07-28 09:01:32,2.4264494121867357
2024-07-28 09:01:33,-1.156864944546348
2024-07-28 09:01:34,-0.6976561657792737
2024-07-28 09:01:35,-0.05312175050568657
2024-07-28 09:01:36,-0.25735709526925266
2024-07-28 09:01:37,0.03965448512246311
2024-07-28 09:01:38,0.3597447721435571
2024-07-28 09:01:39,-0.7901503129830723
2024-07-28 09:01:40,0.9909694421933697
2024-07-28 09:01:41,-0.36687150192140927
2024-07-28 09:01:42,-2.141226508253063
2024-07-28 09:01:43,0.20140043010829742
2024-07-28 09:01:44,-1.3879383038978659
2024-07-28 09:01:45,-2.0952085147532573
2024-07-28 09:01:46,-0.07704924152665076
2024-07-28 09:01:47,0.5497382635877566
2024-07-28 09:01:48,0.9333619855876172
2024-07-28 09:01:49,-1.0945310167320565
2024-07-28 09:01:50,-1.3609207538608836
2024-07-28 09:01:51,-2.0679592436902676
2024-07-28 09:01:52,-0.2775190135819845
2024-07-28 09:01:53,-0.08502598260708272
2024-07-28 09:01:54,-0.35825389084051723
2024-07-28 09:01:55,1.1457273852488385
2024-07-28 09:01:56,0.7145736167130178
2024-07-28 09:01:57,0.31077541495834976
2024-07-28 09:01:58,-0.5569486489423667
2024-07-28 09:01:59,1.5794492550269252
2024-07-28 09:02:00,2.086372939709215
2024-07-28 09:02:01,-0.3064760979656763
2024-07-28 09:02:02,-1.1134316367886994
2024-07-28 09:02:03,-0.5363168242142018
2024-07-28 09:02:04,0.28850465530433833
2024-07-28 09:02:05,0.5800526318313258
2024-07-28 09:02:06,0.6149167899163743
2024-07-28 09:02:07,-0.23868754685562654
2024-07-28 09:02:08,-1.7280102908738497
2024-07-28 09:02:09,-2.8489072704025356
2024-07-28 09:02:10,0.5441700729762895
2024-07-28 09:02:11,1.0818374640963975
2024-07-28 09:02:12,0.7069157466038984
2024-07-28 09:02:13,0.04030834903721814
2024-07-28 09:02:14,-2.6574552393132223
2024-07-28 09:02:15,-1.810509408582222
2024-07-28 09:02:16,0.9649980237991683
2024-07-28 09:02:17,0.7971946304074142
2024-07-28 09:02:18,1.1407440218320843
2024-07-28 09:02:19,2.099752820850334
2024-07-28 09:02:20,1.7242717425198641
2024-07-28 09:02:21,-0.8573318884156104
2024-07-28 09:02:22,-1.7199593033361877
